run,year_model,base_step,policy_id,enactment_year,rel_year,p_yes,likert,category,n_variants
continuous_d23,1948,168548,US-1940-SELECTIVE-TRAINING,1940,8,0.548279835145048,-0.19496275077371078,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1940-SMITH-ACT,1940,8,0.5700113684361555,-0.12144831239303161,Natl Security & Foreign,99
continuous_d23,1948,168548,US-1941-DARBY,1941,7,0.7522314710359654,-0.1064709403651827,Labor,100
continuous_d23,1948,168548,US-1941-LEND-LEASE,1941,7,0.4379582348557672,-0.1571405877817624,Natl Security & Foreign,99
continuous_d23,1948,168548,US-1942-EMERGENCY-PRICE-CONTROL,1942,6,0.667891950449988,-0.1063017813770605,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1943-CHINESE-EXCLUSION-REPEAL,1943,5,0.672892593719219,-0.13784096844849397,Immigration,99
continuous_d23,1948,168548,US-1945-BRETTON-WOODS,1945,3,0.6372986292900571,-0.15253728134339745,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1945-UN-PARTICIPATION,1945,3,0.5328345028613856,-0.19349409780244117,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1946-APA,1946,2,0.6179159284028208,-0.09506784055076975,Democracy & Governance,100
continuous_d23,1948,168548,US-1948-DISPLACED-PERSONS-ACT,1948,0,0.685931259418296,-0.1390355398664226,Immigration,99
continuous_d23,1948,168548,US-1948-MARSHALL-PLAN,1948,0,0.6118492522540716,-0.19672626786737824,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1948-SHELLEY,1948,0,0.6535907321144784,-0.03889725201931015,Civil Rights,100
continuous_d23,1948,168548,US-1950-DPA,1950,-2,0.6594049414592922,-0.12812167263775087,Economy & Finance,100
continuous_d23,1948,168548,US-1950-INTERNAL-SECURITY,1950,-2,0.6407724606004576,-0.17968643699137782,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1951-DENNIS,1951,-3,0.6564732991498244,-0.10497539713161787,Civil Liberties,97
continuous_d23,1948,168548,US-1956-BANK-HOLDING-COMPANY-ACT,1956,-8,0.679156244192934,-0.10968199130470663,Economy & Finance,100
continuous_d23,1948,168548,US-1957-YATES,1957,-9,0.60381672063304,-0.12323934909908178,Civil Liberties,100
continuous_d23,1948,168548,US-1958-NDEA,1958,-10,0.7885217865425643,-0.15328015585142352,Health/Welfare/Educ,100
continuous_d23,1948,168548,US-1958-NASA-ACT,1958,-10,0.5750149175157383,-0.207365611606416,Environment & Energy,100
continuous_d23,1948,168548,US-1958-COOPER,1958,-10,0.7187062419398527,-0.18363173712870232,Civil Rights,100
continuous_d23,1948,168548,US-1961-PEACE-CORPS,1961,-13,0.5948801895957431,-0.15933664028966524,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1968-OMNIBUS-CRIME-CONTROL,1968,-20,0.6698632941032453,-0.09502738806010197,Criminal Justice & Guns,100
continuous_d23,1948,168548,US-1968-TRUTH-IN-LENDING,1968,-20,0.7138839258437547,-0.15064540416522285,Economy & Finance,100
continuous_d23,1948,168548,US-1933-TVA,1933,15,0.6807436057642076,-0.20682888265698046,Democracy & Governance,99
continuous_d23,1948,168548,US-1933-NIRA,1933,15,0.6291328803011711,-0.1575597467822843,Economy & Finance,100
continuous_d23,1948,168548,US-1942-EO9066,1942,6,0.4830091147473199,-0.22023981410065555,Civil Rights,100
continuous_d23,1948,168548,US-1947-TRUMAN-DOCTRINE,1947,1,0.5441488413282167,-0.1571576203765518,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1957-EO10730,1957,-9,0.5884565472859047,-0.18903845689395662,Civil Rights,100
continuous_d23,1948,168548,US-1963-TEST-BAN-TREATY,1963,-15,0.5444617024508482,-0.1826761786744509,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1964-TONKIN-GULF,1964,-16,0.45739691929393667,-0.17811138264445792,Natl Security & Foreign,100
continuous_d23,1948,168548,US-1967-ADEA,1967,-19,0.708907220927142,-0.1647059982430226,Civil Rights,100
continuous_d23,1949,169194,US-1933-GLASS-STEAGALL,1933,16,0.7210461361422672,-0.12325421083902847,Economy & Finance,100
continuous_d23,1949,169194,US-1933-PROHIBITION-REPEAL,1933,16,0.8136002918929726,-0.2131272727067747,Civil Liberties,100
continuous_d23,1949,169194,US-1933-SECURITIES-ACT,1933,16,0.7504001802456499,-0.19252902368499308,Economy & Finance,99
continuous_d23,1949,169194,US-1934-EXCHANGE-ACT,1934,15,0.7010535438643143,-0.24362269142469864,Economy & Finance,100
continuous_d23,1949,169194,US-1934-IRA,1934,15,0.7138276096730509,-0.14962190137463732,Civil Rights,100
continuous_d23,1949,169194,US-1934-NATIONAL-HOUSING-ACT,1934,15,0.7562730916130598,-0.17925585439324382,Health/Welfare/Educ,100
continuous_d23,1949,169194,US-1935-NIRA-SCHECHTER,1935,14,0.6829318570244193,-0.14101481961560838,Democracy & Governance,100
continuous_d23,1949,169194,US-1935-NLRA,1935,14,0.7135782177767888,-0.23558884714526776,Labor,100
continuous_d23,1949,169194,US-1935-SOCIAL-SECURITY,1935,14,0.7027697806051953,-0.16970504684677695,Health/Welfare/Educ,100
continuous_d23,1949,169194,US-1936-AAA-BUTLER,1936,13,0.6333801637119361,-0.189853625599468,Democracy & Governance,100
continuous_d23,1949,169194,US-1937-JONES-LAUGHLIN,1937,12,0.7789309134596865,-0.18403103382231556,Labor,100
continuous_d23,1949,169194,US-1937-WEST-COAST-HOTEL,1937,12,0.6801906437695447,-0.10942866637697606,Labor,100
continuous_d23,1949,169194,US-1938-FDCA,1938,11,0.7401553700064014,-0.2420246752762047,Economy & Finance,100
continuous_d23,1949,169194,US-1938-FLSA,1938,11,0.6744330368428443,-0.21638775931962403,Labor,100
continuous_d23,1949,169194,US-1941-EO8802,1941,8,0.5783229925621819,-0.2665133577369105,Civil Rights,100
continuous_d23,1949,169194,US-1942-WICKARD,1942,7,0.7411644414246982,-0.2672977047623202,Democracy & Governance,100
continuous_d23,1949,169194,US-1944-GI-BILL,1944,5,0.72307362036883,-0.28407312527387707,Health/Welfare/Educ,100
continuous_d23,1949,169194,US-1944-KOREMATSU,1944,5,0.7784558149003105,-0.22651992113492855,Civil Rights,100
continuous_d23,1949,169194,US-1946-EMPLOYMENT-ACT,1946,3,0.7390066358779821,-0.21531500219023372,Economy & Finance,100
continuous_d23,1949,169194,US-1947-NATIONAL-SECURITY-ACT,1947,2,0.6742635001112474,-0.21833672387186812,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1947-TAFT-HARTLEY,1947,2,0.7375307524108144,-0.23260422177570303,Labor,100
continuous_d23,1949,169194,US-1948-EO9981,1948,1,0.5769875443316501,-0.24081639280408315,Civil Rights,100
continuous_d23,1949,169194,US-1952-INA,1952,-3,0.6585574852911433,-0.2299125645382902,Immigration,100
continuous_d23,1949,169194,US-1952-YOUNGSTOWN,1952,-3,0.5489538985269953,-0.27454298917400094,Democracy & Governance,99
continuous_d23,1949,169194,US-1954-BROWN,1954,-5,0.7944592473012014,-0.23502564159705255,Civil Rights,100
continuous_d23,1949,169194,US-1956-HIGHWAY,1956,-7,0.640854469671281,-0.21004307539215472,Environment & Energy,100
continuous_d23,1949,169194,US-1957-CIVIL-RIGHTS-ACT,1957,-8,0.7062929895567557,-0.26875185453548095,Civil Rights,100
continuous_d23,1949,169194,US-1961-MAPP,1961,-12,0.6821117095688785,-0.20954022987078197,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1962-BAKER,1962,-13,0.6052830966901495,-0.13838922695560324,Democracy & Governance,100
continuous_d23,1949,169194,US-1962-ENGEL,1962,-13,0.7939872743297243,-0.1629728729143662,Civil Liberties,100
continuous_d23,1949,169194,US-1962-KEFAUVER-HARRIS,1962,-13,0.6961013995306721,-0.196963370227571,Economy & Finance,100
continuous_d23,1949,169194,US-1963-EQUAL-PAY,1963,-14,0.8152063245980729,-0.2388369068856063,Civil Rights,99
continuous_d23,1949,169194,US-1963-GIDEON,1963,-14,0.7191693129604368,-0.23710815055706477,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1964-24TH-AMENDMENT,1964,-15,0.7944521961982851,-0.23390656959636938,Democracy & Governance,100
continuous_d23,1949,169194,US-1964-CIVIL-RIGHTS-ACT,1964,-15,0.7923787903147738,-0.2784117700642449,Civil Rights,100
continuous_d23,1949,169194,US-1964-ECONOMIC-OPPORTUNITY,1964,-15,0.7359533976878505,-0.19155540989268216,Health/Welfare/Educ,99
continuous_d23,1949,169194,US-1964-HEART-ATLANTA,1964,-15,0.8323305451412892,-0.3291759769939737,Civil Rights,100
continuous_d23,1949,169194,US-1964-NYT-SULLIVAN,1964,-15,0.7256476323914096,-0.14783563317554527,Civil Liberties,100
continuous_d23,1949,169194,US-1964-REYNOLDS,1964,-15,0.6210357572786033,-0.18165237004409407,Democracy & Governance,100
continuous_d23,1949,169194,US-1965-ESEA,1965,-16,0.7320533365730136,-0.2188625497005471,Health/Welfare/Educ,100
continuous_d23,1949,169194,US-1965-GRISWOLD,1965,-16,0.7508120346860842,-0.21965593885317758,Civil Liberties,99
continuous_d23,1949,169194,US-1965-HART-CELLER,1965,-16,0.7346662864427046,-0.2136802590776198,Immigration,100
continuous_d23,1949,169194,US-1965-MEDICARE-MEDICAID,1965,-16,0.6301014209296927,-0.18743776791182934,Health/Welfare/Educ,99
continuous_d23,1949,169194,US-1965-VRA,1965,-16,0.6013797602007461,-0.1906210269008813,Democracy & Governance,100
continuous_d23,1949,169194,US-1966-FOIA,1966,-17,0.715686925880126,-0.2548412947335972,Democracy & Governance,100
continuous_d23,1949,169194,US-1966-HARPER,1966,-17,0.8272870519491328,-0.20859383021907793,Democracy & Governance,100
continuous_d23,1949,169194,US-1966-MIRANDA,1966,-17,0.6628154304815287,-0.14500191211106706,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1967-KATZ,1967,-18,0.6244294954965838,-0.19317358659046488,Civil Liberties,100
continuous_d23,1949,169194,US-1967-LOVING,1967,-18,0.7660312133463282,-0.18775974240090698,Civil Rights,100
continuous_d23,1949,169194,US-1968-FAIR-HOUSING,1968,-19,0.7879284691745848,-0.25794029166822724,Civil Rights,100
continuous_d23,1949,169194,US-1968-GUN-CONTROL,1968,-19,0.7635620832950714,-0.221466872665625,Criminal Justice & Guns,99
continuous_d23,1949,169194,US-1968-TERRY,1968,-19,0.7546995563859861,-0.18086689018242338,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1969-BRANDENBURG,1969,-20,0.7429693249305199,-0.1852550414280485,Civil Liberties,100
continuous_d23,1949,169194,US-1969-NEPA,1969,-20,0.6202470430261094,-0.19967032706850552,Environment & Energy,100
continuous_d23,1949,169194,US-1969-TINKER,1969,-20,0.7781158350791809,-0.1544326960210954,Civil Liberties,100
continuous_d23,1949,169194,US-1930-SMOOT-HAWLEY,1930,19,0.7247544126229374,-0.23838888006454448,Economy & Finance,100
continuous_d23,1949,169194,US-1932-RFC,1932,17,0.6740506677514481,-0.22635944610026967,Economy & Finance,100
continuous_d23,1949,169194,US-1932-NORRIS-LAGUARDIA,1932,17,0.7132693501053928,-0.24068616752597852,Labor,100
continuous_d23,1949,169194,US-1933-CCC,1933,16,0.6118522727911647,-0.20336521840117208,Democracy & Governance,100
continuous_d23,1949,169194,US-1933-FERA,1933,16,0.6649072661490516,-0.2380758158452788,Health/Welfare/Educ,99
continuous_d23,1949,169194,US-1933-HOME-OWNERS-LOAN,1933,16,0.6474993158903645,-0.24729509629399096,Health/Welfare/Educ,99
continuous_d23,1949,169194,US-1934-NFA,1934,15,0.7566401745499519,-0.21841936727334654,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1935-PUHCA,1935,14,0.6759835417787157,-0.16593744218531967,Environment & Energy,100
continuous_d23,1949,169194,US-1936-RURAL-ELECTRIFICATION,1936,13,0.7416287180426301,-0.19552770061407002,Environment & Energy,100
continuous_d23,1949,169194,US-1939-HATCH-ACT,1939,10,0.8325699666341287,-0.20964155677924284,Civil Rights,100
continuous_d23,1949,169194,US-1940-SELECTIVE-TRAINING,1940,9,0.6869276943355564,-0.22500912111213878,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1940-SMITH-ACT,1940,9,0.7823167742540874,-0.15766584186145827,Natl Security & Foreign,99
continuous_d23,1949,169194,US-1941-DARBY,1941,8,0.7600010870299982,-0.17463620347652092,Labor,100
continuous_d23,1949,169194,US-1941-LEND-LEASE,1941,8,0.6217717870525932,-0.209531934049845,Natl Security & Foreign,99
continuous_d23,1949,169194,US-1942-EMERGENCY-PRICE-CONTROL,1942,7,0.8030754147534206,-0.22685498611055624,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1943-CHINESE-EXCLUSION-REPEAL,1943,6,0.7751413689960619,-0.2362249399369661,Immigration,99
continuous_d23,1949,169194,US-1945-BRETTON-WOODS,1945,4,0.6150702366413155,-0.20972055849170243,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1945-UN-PARTICIPATION,1945,4,0.546940802671934,-0.24654591579548235,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1946-APA,1946,3,0.6780847578545297,-0.23399953470223167,Democracy & Governance,100
continuous_d23,1949,169194,US-1948-DISPLACED-PERSONS-ACT,1948,1,0.6820362818162337,-0.1894897542813767,Immigration,99
continuous_d23,1949,169194,US-1948-MARSHALL-PLAN,1948,1,0.6514790974584502,-0.23278882003017748,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1948-SHELLEY,1948,1,0.7386115859217646,-0.1654389159248557,Civil Rights,100
continuous_d23,1949,169194,US-1950-DPA,1950,-1,0.6111486088061794,-0.2325961550966931,Economy & Finance,100
continuous_d23,1949,169194,US-1950-INTERNAL-SECURITY,1950,-1,0.7284784323255695,-0.2139176449627195,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1951-DENNIS,1951,-2,0.7702484780166854,-0.15698342353943326,Civil Liberties,97
continuous_d23,1949,169194,US-1956-BANK-HOLDING-COMPANY-ACT,1956,-7,0.7434032013767594,-0.18795436982389638,Economy & Finance,100
continuous_d23,1949,169194,US-1957-YATES,1957,-8,0.6902217839201298,-0.19034888132210856,Civil Liberties,100
continuous_d23,1949,169194,US-1958-NDEA,1958,-9,0.720144388658787,-0.17572844899446927,Health/Welfare/Educ,100
continuous_d23,1949,169194,US-1958-NASA-ACT,1958,-9,0.7418739176608213,-0.2239889695066774,Environment & Energy,100
continuous_d23,1949,169194,US-1958-COOPER,1958,-9,0.8716708903809416,-0.21744589687525387,Civil Rights,100
continuous_d23,1949,169194,US-1961-PEACE-CORPS,1961,-12,0.7015414483201526,-0.17731366833211143,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1968-OMNIBUS-CRIME-CONTROL,1968,-19,0.6157791514306029,-0.20941254460914102,Criminal Justice & Guns,100
continuous_d23,1949,169194,US-1968-TRUTH-IN-LENDING,1968,-19,0.7867686915512675,-0.2639887539583754,Economy & Finance,100
continuous_d23,1949,169194,US-1933-TVA,1933,16,0.5447625917672981,-0.24779155996863483,Democracy & Governance,99
continuous_d23,1949,169194,US-1933-NIRA,1933,16,0.6491654758737663,-0.2664676142763122,Economy & Finance,100
continuous_d23,1949,169194,US-1942-EO9066,1942,7,0.537116960996754,-0.29305047198687884,Civil Rights,100
continuous_d23,1949,169194,US-1947-TRUMAN-DOCTRINE,1947,2,0.6239969399315527,-0.19331489203582092,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1957-EO10730,1957,-8,0.5209981006601789,-0.22330893484131262,Civil Rights,100
continuous_d23,1949,169194,US-1963-TEST-BAN-TREATY,1963,-14,0.5629839644157577,-0.23317382774995518,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1964-TONKIN-GULF,1964,-15,0.6309475864675566,-0.20718860069378,Natl Security & Foreign,100
continuous_d23,1949,169194,US-1967-ADEA,1967,-18,0.801849447970121,-0.24691586072973287,Civil Rights,100
continuous_d23,1950,169969,US-1933-GLASS-STEAGALL,1933,17,0.5725987933549095,0.04093408980681797,Economy & Finance,100
continuous_d23,1950,169969,US-1933-PROHIBITION-REPEAL,1933,17,0.5689251074233045,0.02709991988741469,Civil Liberties,100
continuous_d23,1950,169969,US-1933-SECURITIES-ACT,1933,17,0.5768330838188537,0.054741506439212,Economy & Finance,99
continuous_d23,1950,169969,US-1934-EXCHANGE-ACT,1934,16,0.578990581179515,0.037575792400671666,Economy & Finance,100
continuous_d23,1950,169969,US-1934-IRA,1934,16,0.5772046530553703,0.04474789898931614,Civil Rights,100
continuous_d23,1950,169969,US-1934-NATIONAL-HOUSING-ACT,1934,16,0.5633314762854928,0.038833251671774864,Health/Welfare/Educ,100
continuous_d23,1950,169969,US-1935-NIRA-SCHECHTER,1935,15,0.5702658321731968,0.026690699459489257,Democracy & Governance,100
continuous_d23,1950,169969,US-1935-NLRA,1935,15,0.5757006753771637,0.04862646101414583,Labor,100
continuous_d23,1950,169969,US-1935-SOCIAL-SECURITY,1935,15,0.5829973906283541,0.04631328137958599,Health/Welfare/Educ,100
continuous_d23,1950,169969,US-1936-AAA-BUTLER,1936,14,0.5583581486472955,0.034314999069576795,Democracy & Governance,100
continuous_d23,1950,169969,US-1937-JONES-LAUGHLIN,1937,13,0.5864035668102744,0.019485494542611632,Labor,100
continuous_d23,1950,169969,US-1937-WEST-COAST-HOTEL,1937,13,0.5801785816020518,0.04636726395705016,Labor,100
continuous_d23,1950,169969,US-1938-FDCA,1938,12,0.5815167246273064,0.058121294435059034,Economy & Finance,100
continuous_d23,1950,169969,US-1938-FLSA,1938,12,0.5695162779869309,-0.011349727626001562,Labor,100
continuous_d23,1950,169969,US-1941-EO8802,1941,9,0.5728202882459439,0.037353233900032,Civil Rights,100
continuous_d23,1950,169969,US-1942-WICKARD,1942,8,0.573432572926525,0.03021876487594819,Democracy & Governance,100
continuous_d23,1950,169969,US-1944-GI-BILL,1944,6,0.5789888727756063,0.05564147459386287,Health/Welfare/Educ,100
continuous_d23,1950,169969,US-1944-KOREMATSU,1944,6,0.5602256910875876,0.01163964535594241,Civil Rights,100
continuous_d23,1950,169969,US-1946-EMPLOYMENT-ACT,1946,4,0.5706488061453435,0.043349959899059015,Economy & Finance,100
continuous_d23,1950,169969,US-1947-NATIONAL-SECURITY-ACT,1947,3,0.5678236271747603,0.054483168807336516,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1947-TAFT-HARTLEY,1947,3,0.5761568357374764,0.03473802010463904,Labor,100
continuous_d23,1950,169969,US-1948-EO9981,1948,2,0.570772845870972,0.02834974162059913,Civil Rights,100
continuous_d23,1950,169969,US-1952-INA,1952,-2,0.5723986825873328,0.005402327082676537,Immigration,100
continuous_d23,1950,169969,US-1952-YOUNGSTOWN,1952,-2,0.5696268631131217,0.038513336326812316,Democracy & Governance,99
continuous_d23,1950,169969,US-1954-BROWN,1954,-4,0.5689001972469662,0.025355795312927074,Civil Rights,100
continuous_d23,1950,169969,US-1956-HIGHWAY,1956,-6,0.5877776140802157,0.01869055670941566,Environment & Energy,100
continuous_d23,1950,169969,US-1957-CIVIL-RIGHTS-ACT,1957,-7,0.5643839866700462,0.028752938043771673,Civil Rights,100
continuous_d23,1950,169969,US-1961-MAPP,1961,-11,0.5689163695275309,0.035337545701982546,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1962-BAKER,1962,-12,0.5760653081896705,0.040470185343879715,Democracy & Governance,100
continuous_d23,1950,169969,US-1962-ENGEL,1962,-12,0.573156152174426,0.05000112128824649,Civil Liberties,100
continuous_d23,1950,169969,US-1962-KEFAUVER-HARRIS,1962,-12,0.5733740686173913,0.04237972582053229,Economy & Finance,100
continuous_d23,1950,169969,US-1963-EQUAL-PAY,1963,-13,0.5749007740557162,0.0036742163795078085,Civil Rights,99
continuous_d23,1950,169969,US-1963-GIDEON,1963,-13,0.5760853694321999,0.031198310962786545,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1964-24TH-AMENDMENT,1964,-14,0.5679060868185347,0.03303737592578943,Democracy & Governance,100
continuous_d23,1950,169969,US-1964-CIVIL-RIGHTS-ACT,1964,-14,0.5676565215966523,0.0026028785694634225,Civil Rights,100
continuous_d23,1950,169969,US-1964-ECONOMIC-OPPORTUNITY,1964,-14,0.5647806046490669,0.04611105399279883,Health/Welfare/Educ,99
continuous_d23,1950,169969,US-1964-HEART-ATLANTA,1964,-14,0.5695446636403845,0.06028128965795779,Civil Rights,100
continuous_d23,1950,169969,US-1964-NYT-SULLIVAN,1964,-14,0.5800797661707321,0.03662441227666682,Civil Liberties,100
continuous_d23,1950,169969,US-1964-REYNOLDS,1964,-14,0.5776511694277692,0.03368328261345365,Democracy & Governance,100
continuous_d23,1950,169969,US-1965-ESEA,1965,-15,0.5829012685153007,0.03482006684858211,Health/Welfare/Educ,100
continuous_d23,1950,169969,US-1965-GRISWOLD,1965,-15,0.5730520377694512,0.029418238081925646,Civil Liberties,99
continuous_d23,1950,169969,US-1965-HART-CELLER,1965,-15,0.580341167265616,0.0024484952569616943,Immigration,100
continuous_d23,1950,169969,US-1965-MEDICARE-MEDICAID,1965,-15,0.5747947056120971,0.05583755095656751,Health/Welfare/Educ,99
continuous_d23,1950,169969,US-1965-VRA,1965,-15,0.5742246899050896,0.022724890425553795,Democracy & Governance,100
continuous_d23,1950,169969,US-1966-FOIA,1966,-16,0.5820936662425522,0.02388866169820755,Democracy & Governance,100
continuous_d23,1950,169969,US-1966-HARPER,1966,-16,0.5606563385990535,0.022423996262218266,Democracy & Governance,100
continuous_d23,1950,169969,US-1966-MIRANDA,1966,-16,0.5631236729564283,0.032702038850107015,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1967-KATZ,1967,-17,0.5644034776298631,0.00040522380976015543,Civil Liberties,100
continuous_d23,1950,169969,US-1967-LOVING,1967,-17,0.5662773828527498,0.02964554917328231,Civil Rights,100
continuous_d23,1950,169969,US-1968-FAIR-HOUSING,1968,-18,0.5718615866853827,0.001530018271612648,Civil Rights,100
continuous_d23,1950,169969,US-1968-GUN-CONTROL,1968,-18,0.5738012973375282,0.04949702865249643,Criminal Justice & Guns,99
continuous_d23,1950,169969,US-1968-TERRY,1968,-18,0.5698574466801971,0.04629909274847283,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1969-BRANDENBURG,1969,-19,0.5695112296943179,0.02012218150960119,Civil Liberties,100
continuous_d23,1950,169969,US-1969-NEPA,1969,-19,0.5779753885863324,0.05492834405181987,Environment & Energy,100
continuous_d23,1950,169969,US-1969-TINKER,1969,-19,0.5650042881077897,0.026097350762884254,Civil Liberties,100
continuous_d23,1950,169969,US-1970-CLEAN-AIR,1970,-20,0.5693348794582171,0.03789288790875239,Environment & Energy,100
continuous_d23,1950,169969,US-1970-CSA,1970,-20,0.5670927748457362,0.007727306938344073,Criminal Justice & Guns,99
continuous_d23,1950,169969,US-1970-OSHA,1970,-20,0.5786034877381683,0.05836398576188809,Labor,100
continuous_d23,1950,169969,US-1930-SMOOT-HAWLEY,1930,20,0.5753242731804165,0.031008110568838263,Economy & Finance,100
continuous_d23,1950,169969,US-1932-RFC,1932,18,0.5816798125035841,0.02847585126557983,Economy & Finance,100
continuous_d23,1950,169969,US-1932-NORRIS-LAGUARDIA,1932,18,0.5733529163171354,0.047363973392451825,Labor,100
continuous_d23,1950,169969,US-1933-CCC,1933,17,0.5771156162221871,0.07522010614894156,Democracy & Governance,100
continuous_d23,1950,169969,US-1933-FERA,1933,17,0.5728933497059646,0.04100197052717208,Health/Welfare/Educ,99
continuous_d23,1950,169969,US-1933-HOME-OWNERS-LOAN,1933,17,0.5636904113491763,0.0289741453397317,Health/Welfare/Educ,99
continuous_d23,1950,169969,US-1934-NFA,1934,16,0.5765911489523767,0.04659433437293964,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1935-PUHCA,1935,15,0.5709495632749777,0.04346510345957649,Environment & Energy,100
continuous_d23,1950,169969,US-1936-RURAL-ELECTRIFICATION,1936,14,0.5709511416402896,0.04852814406499697,Environment & Energy,100
continuous_d23,1950,169969,US-1939-HATCH-ACT,1939,11,0.5695908000563399,0.02959524317370045,Civil Rights,100
continuous_d23,1950,169969,US-1940-SELECTIVE-TRAINING,1940,10,0.5720450438125461,0.0185516542639381,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1940-SMITH-ACT,1940,10,0.5707440951966198,0.028626549084000745,Natl Security & Foreign,99
continuous_d23,1950,169969,US-1941-DARBY,1941,9,0.5784028156217502,0.04327241099917693,Labor,100
continuous_d23,1950,169969,US-1941-LEND-LEASE,1941,9,0.5710176230361024,0.013850880540484407,Natl Security & Foreign,99
continuous_d23,1950,169969,US-1942-EMERGENCY-PRICE-CONTROL,1942,8,0.5618491399937988,0.0584660180452186,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1943-CHINESE-EXCLUSION-REPEAL,1943,7,0.5746835954035412,0.01789956427385811,Immigration,99
continuous_d23,1950,169969,US-1945-BRETTON-WOODS,1945,5,0.570924801922849,0.05065937460109589,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1945-UN-PARTICIPATION,1945,5,0.5794666909842064,0.016445139709884798,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1946-APA,1946,4,0.5748560935522261,0.05196321043606731,Democracy & Governance,100
continuous_d23,1950,169969,US-1948-DISPLACED-PERSONS-ACT,1948,2,0.5785437303060103,-0.002389744559915527,Immigration,99
continuous_d23,1950,169969,US-1948-MARSHALL-PLAN,1948,2,0.5631302283878165,0.02543428674218248,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1948-SHELLEY,1948,2,0.5772431795705714,0.0288283665245456,Civil Rights,100
continuous_d23,1950,169969,US-1950-DPA,1950,0,0.5735802481992824,0.05900420168663948,Economy & Finance,100
continuous_d23,1950,169969,US-1950-INTERNAL-SECURITY,1950,0,0.5636532735306973,0.03546607784312556,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1951-DENNIS,1951,-1,0.5810775461658614,0.027518423459589603,Civil Liberties,97
continuous_d23,1950,169969,US-1956-BANK-HOLDING-COMPANY-ACT,1956,-6,0.5749639987468366,0.04518158822051611,Economy & Finance,100
continuous_d23,1950,169969,US-1957-YATES,1957,-7,0.5610976462290712,0.022277990989101822,Civil Liberties,100
continuous_d23,1950,169969,US-1958-NDEA,1958,-8,0.5691174942267091,-0.01949599527768437,Health/Welfare/Educ,100
continuous_d23,1950,169969,US-1958-NASA-ACT,1958,-8,0.5766482102049771,0.036747563140418216,Environment & Energy,100
continuous_d23,1950,169969,US-1958-COOPER,1958,-8,0.5748535547287064,0.03231029856023767,Civil Rights,100
continuous_d23,1950,169969,US-1961-PEACE-CORPS,1961,-11,0.5691366450372628,0.0261563945931345,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1968-OMNIBUS-CRIME-CONTROL,1968,-18,0.5809550642470653,0.04440205696904846,Criminal Justice & Guns,100
continuous_d23,1950,169969,US-1968-TRUTH-IN-LENDING,1968,-18,0.5701647458727007,0.02822532892623208,Economy & Finance,100
continuous_d23,1950,169969,US-1970-FCRA,1970,-20,0.5607259516050099,0.03255619427635078,Civil Liberties,100
continuous_d23,1950,169969,US-1933-TVA,1933,17,0.5618953198954555,-0.024132397261514227,Democracy & Governance,99
continuous_d23,1950,169969,US-1933-NIRA,1933,17,0.572819735688584,0.03281962439897236,Economy & Finance,100
continuous_d23,1950,169969,US-1942-EO9066,1942,8,0.5608669862223435,0.04075108718264551,Civil Rights,100
continuous_d23,1950,169969,US-1947-TRUMAN-DOCTRINE,1947,3,0.5573138485629753,0.032195906972185766,Natl Security & Foreign,100
continuous_d23,1950,169969,US-1957-EO10730,1957,-7,0.5498838954116,-0.002285157003532307,Civil Rights,100
continuous_d23,1950,169969,US-1963-TEST-BAN-TREATY,1963,-13,0.5597614193368156,-0.004674198315251856,Natl Security & Foreign,100
